0110W,-1.000000,-10.000000,GO
0111E,1.000000,11.000000,  
0111N,1.000000,-11.000000,  
0111S,-1.000000,11.000000,  
0111W,-1.000000,-11.000000,  
0112E,1.000000,12.000000,  
0112N,1.000000,-12.000000,  
0112S,-1.000000,12.000000,  
0112W,-1.000000,-12.000000,  
0113E,1.000000,13.000000,  
0113N,1.000000,-13.000000,  
0113S,-1.000000,13.000000,  
0113W,-1.000000,-13.000000,  
0114E,1.000000,14.000000,  
0114N,1.000000,-14.000000,  
0114S,-1.000000,14.000000,  
0114W,-1.000000,-14.000000,  
0115E,1.000000,15.000000,  
0115N,1.000000,-15.000000,  
0115S,-1.000000,15.000000,  
0115W,-1.000000,-15.000000,  
0116E,1.000000,16.000000,  
0116N,1.000000,-16.000000,  
0116S,-1.000000,16.000000,  
0116W,-1.000000,-16.000000,  
0117E,1.000000,17.000000,  
0117N,1.000000,-17.000000,  
0117S,-1.000000,17.000000,  
0117W,-1.000000,-17.000000,  
0118E,1.000000,18.000000,  
0118N,1.000000,-18.000000,  
0118S,-1.000000,18.000000,  
0118W,-1.000000,-18.000000,  
0119E,1.000000,19.000000,  
0119N,1.000000,-19.000000,  
0119S,-1.000000,19.000000,  
0119W,-1.000000,-19.000000,  
011AT,14.867033,-61.039844,TD
0120E,1.000000,20.000000,  
0120N,1.000000,-20.000000,  
0120S,-1.000000,20.000000,  
0120W,-1.000000,-20.000000,  
0121E,1.000000,21.000000,  
0121N,1.000000,-21.000000,  
0121S,-1.000000,21.000000,  
0121W,-1.000000,-21.000000,  
0122E,1.000000,22.000000,  
0122N,1.000000,-22.000000,  
0122S,-1.000000,22.000000,  
0122W,-1.000000,-22.000000,  
0123E,1.000000,23.000000,  
0123N,1.000000,-23.000000,  
0123S,-1.000000,23.000000,  
0123W,-1.000000,-23.000000,  
0124E,1.000000,24.000000,  
0124N,1.000000,-24.000000,  
0124S,-1.000000,24.000000,  
0124W,-1.000000,-24.000000,  
0125E,1.000000,25.000000,  
0125N,1.000000,-25.000000,  
